year,month,day,team_1,team_2,score_1,score_2,location,mvp_player,review1,review2
2024,5,3,두산,LG,6,4,잠실,홍건희,"
    2024-5-3에 잠실에서 열린 경기에서 두산가 LG를 상대로 6 대 4로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 홍건희가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-3에 잠실에서 열린 경기에서 LG는 두산를 상대로 4 대 6로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,4,두산,LG,3,2,잠실,홍건희,"
    2024-5-4에 잠실에서 열린 경기에서 두산가 LG를 상대로 3 대 2로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 홍건희가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-4에 잠실에서 열린 경기에서 LG는 두산를 상대로 2 대 3로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,4,한화,KIA,2,10,광주,소크라테스,"
    2024-5-4에 광주에서 열린 경기에서 KIA가 한화를 상대로 10 대 2로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 소크라테스가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-4에 광주에서 열린 경기에서 한화는 KIA를 상대로 2 대 10로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,4,롯데,삼성,9,2,대구,레예스,"
    2024-5-4에 대구에서 열린 경기에서 롯데가 삼성를 상대로 9 대 2로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 레예스가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-4에 대구에서 열린 경기에서 삼성는 롯데를 상대로 2 대 9로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,4,키움,KT,2,6,수원,육청명,"
    2024-5-4에 수원에서 열린 경기에서 KT가 키움를 상대로 6 대 2로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 육청명가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-4에 수원에서 열린 경기에서 키움는 KT를 상대로 2 대 6로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,4,NC,SSG,8,6,문학,최지훈,"
    2024-5-4에 문학에서 열린 경기에서 NC가 SSG를 상대로 8 대 6로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 최지훈가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-4에 문학에서 열린 경기에서 SSG는 NC를 상대로 6 대 8로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,7,두산,키움,13,4,고척,양의지,"
    2024-5-7에 고척에서 열린 경기에서 두산가 키움를 상대로 13 대 4로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 양의지가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-7에 고척에서 열린 경기에서 키움는 두산를 상대로 4 대 13로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,7,SSG,LG,4,2,잠실,노경은,"
    2024-5-7에 잠실에서 열린 경기에서 SSG가 LG를 상대로 4 대 2로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 노경은가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-7에 잠실에서 열린 경기에서 LG는 SSG를 상대로 2 대 4로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,8,한화,롯데,1,6,사직,반즈,"
    2024-5-8에 사직에서 열린 경기에서 롯데가 한화를 상대로 6 대 1로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 반즈가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-8에 사직에서 열린 경기에서 한화는 롯데를 상대로 1 대 6로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,8,KIA,삼성,4,2,대구,원태인,"
    2024-5-8에 대구에서 열린 경기에서 KIA가 삼성를 상대로 4 대 2로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 원태인가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-8에 대구에서 열린 경기에서 삼성는 KIA를 상대로 2 대 4로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,8,NC,KT,6,7,수원,데이비슨,"
    2024-5-8에 수원에서 열린 경기에서 KT가 NC를 상대로 7 대 6로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 데이비슨가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-8에 수원에서 열린 경기에서 NC는 KT를 상대로 6 대 7로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,8,두산,키움,6,1,고척,브랜든,"
    2024-5-8에 고척에서 열린 경기에서 두산가 키움를 상대로 6 대 1로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 브랜든가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-8에 고척에서 열린 경기에서 키움는 두산를 상대로 1 대 6로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,8,SSG,LG,5,8,잠실,문성주,"
    2024-5-8에 잠실에서 열린 경기에서 LG가 SSG를 상대로 8 대 5로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 문성주가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-8에 잠실에서 열린 경기에서 SSG는 LG를 상대로 5 대 8로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,9,SSG,LG,1,3,잠실,임찬규,"
    2024-5-9에 잠실에서 열린 경기에서 LG가 SSG를 상대로 3 대 1로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 임찬규가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-9에 잠실에서 열린 경기에서 SSG는 LG를 상대로 1 대 3로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,9,두산,키움,5,2,고척,최지강,"
    2024-5-9에 고척에서 열린 경기에서 두산가 키움를 상대로 5 대 2로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 최지강가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-9에 고척에서 열린 경기에서 키움는 두산를 상대로 2 대 5로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,9,NC,KT,2,6,수원,강백호,"
    2024-5-9에 수원에서 열린 경기에서 KT가 NC를 상대로 6 대 2로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 강백호가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-9에 수원에서 열린 경기에서 NC는 KT를 상대로 2 대 6로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,9,KIA,삼성,2,5,대구,김영웅,"
    2024-5-9에 대구에서 열린 경기에서 삼성가 KIA를 상대로 5 대 2로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김영웅가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-9에 대구에서 열린 경기에서 KIA는 삼성를 상대로 2 대 5로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,9,한화,롯데,5,18,사직,고승민,"
    2024-5-9에 사직에서 열린 경기에서 롯데가 한화를 상대로 18 대 5로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 고승민가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-9에 사직에서 열린 경기에서 한화는 롯데를 상대로 5 대 18로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,10,삼성,NC,3,10,창원,하트,"
    2024-5-10에 창원에서 열린 경기에서 NC가 삼성를 상대로 10 대 3로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 하트가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-10에 창원에서 열린 경기에서 삼성는 NC를 상대로 3 대 10로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,10,LG,롯데,9,1,사직,박동원,"
    2024-5-10에 사직에서 열린 경기에서 LG가 롯데를 상대로 9 대 1로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박동원가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-10에 사직에서 열린 경기에서 롯데는 LG를 상대로 1 대 9로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,10,SSG,KIA,4,2,광주,박성한,"
    2024-5-10에 광주에서 열린 경기에서 SSG가 KIA를 상대로 4 대 2로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박성한가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-10에 광주에서 열린 경기에서 KIA는 SSG를 상대로 2 대 4로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,5,10,키움,한화,4,5,대전,페라자,"
    2024-5-10에 대전에서 열린 경기에서 한화가 키움를 상대로 5 대 4로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 페라자가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-5-10에 대전에서 열린 경기에서 키움는 한화를 상대로 4 대 5로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
